POINT_C,POINT_TYPE,AveTree,AvePFG,AveAFG,AveBG,AveShrub,AveLit,DensOil,DensRoadway,DensWind,DistHighway,DistOil,DistRoadway,DistWind,Ruggedness,VarAFG,VarPFG,VarBG,VarTree,VarLit,VarShrub,AvePrecip,AveTemp,AveCrop,AveElev,DistTrans,Data_set,Stable_lek,PT_Type
LEK,LEK,1.831466913,79.07192993,4.772559166,3.869989634,2.725245237,4.598487854,4,1644.916992,0,5.292586426,3.189230957,0.438930359,14.99858789,15.71075058,4.500103474,10.19848537,3.051979303,2.859017134,1.685191274,2.178943872,548.5916748,25.97195816,0.012890621,803.0858765,5.639371094,A,0,1
LEK,LEK,3.807038784,67.97236633,8.869096756,6.339868069,3.211616039,5.832097054,1,2516.897217,0,5.428640137,1.494174438,0.474643982,28.60606641,15.15113449,8.055403709,19.97029877,7.526763916,5.570593357,2.987228632,2.373031616,562.4375,26.11986732,0.155099958,763.7062378,5.505112793,A,0,1
LEK,LEK,1.694949865,64.81965637,12.71647263,8.633014679,2.784895658,6.399151802,9,2893.812012,0,5.460947266,2.711474365,0.641843628,14.11298926,13.3326416,15.27820015,24.98993683,11.07404137,3.046328306,5.126954079,1.919658065,508.6731262,25.77358818,0.321323872,864.4832764,5.434161133,A,0,1
LEK,LEK,4.829257488,63.05957413,10.73933983,4.805459023,7.129361629,6.292977333,2,1057.78833,0,5.564693359,4.15894043,0.654622009,35.86005469,15.41063213,7.470112801,16.16353035,5.076545715,5.319338322,2.755788565,8.481169701,568.0901489,26.37843704,0.063949913,710.4721069,6.250226074,A,0,1
LEK,LEK,1.571145177,66.79351807,11.87711716,7.881141186,2.804086447,6.021541595,9,2849.727051,0,5.723543457,2.253817871,0.500760681,14.56885059,13.80165386,14.94698429,23.83894348,10.31514645,2.89637804,4.771421432,1.887780905,508.1799622,25.77931595,0.284740359,862.4053955,5.896476074,A,0,1
LEK,LEK,1.674405098,72.59447479,8.86294651,6.322163105,2.478820562,5.513130665,21,3059.4375,0,5.978648926,0.810329895,0.446196137,7.637463867,15.39028645,12.07844353,21.19997787,8.534379005,3.394207716,4.862947941,1.603342891,526.9153442,25.84119225,0.235513866,845.5422363,5.954746094,A,0,1
LEK,LEK,1.76157701,79.06159973,4.765873909,3.818124533,2.809887886,4.579174995,4,1477.317017,0,6.188964355,2.570250244,0.194427261,15.38627637,17.18341446,4.331950188,9.903187752,2.860180855,2.755043268,1.634591818,2.331575871,547.7080688,25.9911232,0.010620992,800.4953613,6.408580566,A,0,1
LEK,LEK,3.911568165,68.96321869,8.456028938,4.524950027,4.85931778,6.126663208,3,2573.774414,0,5.665759766,3.559196777,0.772296814,27.62999414,16.724823,7.200187683,16.50629616,4.218764782,5.515921116,2.538299799,5.853473663,559.9788818,26.41444016,0.06173946,704.4837036,5.727643555,A,0,1
LEK,LEK,3.797410488,68.63991547,8.569302559,4.653662682,4.294886112,5.920331478,0,2045.477905,0,6.732521973,5.480397461,1.343737183,34.2388125,14.32862282,6.657598495,13.14663124,3.355357409,4.294098377,2.378486395,4.479773998,565.3421021,26.24920845,0.055320326,743.4242554,7.469637695,A,0,1
LEK,LEK,1.661175489,76.47648621,6.783541679,4.417599678,2.731817722,4.427763939,20,2728.624023,0,5.255256836,1.393773682,0.414939758,7.860383789,13.36318398,7.898414135,15.30136681,5.872853279,3.447700262,2.947857857,1.45415628,531.0932007,25.89450836,0.064217925,833.2601929,6.926391602,A,0,1
LEK,LEK,1.349063993,71.76790619,8.287316322,6.599202633,2.910026073,5.384850502,10,2474.924805,0,5.405535645,1.173022339,0.801342896,15.7354375,14.74057579,10.88351727,19.80449486,8.586763382,2.61114192,3.955570221,1.783733845,505.5391846,25.80395317,0.183632359,856.1398926,5.600775391,A,0,1
LEK,LEK,2.569161177,61.4119873,13.87301731,5.18655777,7.110866547,6.06041193,0,728.2136841,0,7.872515137,7.009036133,1.090883789,18.10430664,19.33606148,10.01266384,16.68076134,4.861041069,3.177760124,3.376648426,5.812855244,477.1153259,25.9776268,0.082913868,824.3721924,6.274495605,A,0,1
LEK,LEK,3.257397652,68.618927,9.035212517,6.018231869,3.075512648,5.547102451,1,2650.94751,0,8.633870117,4.664411621,0.557610657,29.3904375,16.29761314,7.859306812,18.35762787,7.552649975,4.957763195,2.952560425,2.127622843,560.5641479,26.17433739,0.130719244,757.5879517,8.669929688,A,0,1
LEK,LEK,7.498650551,56.40766144,13.5231638,10.48303318,2.170291424,6.321862221,3,1922.873047,0,1.959306396,1.306052856,0.058473427,14.33809277,16.66088486,10.91325951,25.88679314,10.75556183,9.368655205,4.931621075,1.629877567,649.1737061,26.90590096,0.369395912,538.0147095,14.14948242,A,0,1
STABLE,LEK,2.152558088,60.19332886,13.77800369,6.707718849,6.726486206,6.747049809,0,1230.483887,0,9.085415039,8.443288086,0.330297669,19.54171289,17.92726707,10.73999119,17.54897499,7.226482391,2.77226615,3.76097393,5.876517296,475.7567139,25.95433426,0.169423193,832.5106201,7.471415527,A,1,1
STABLE,LEK,2.075446844,58.77426147,14.27240372,7.006252766,6.907139301,7.22285223,0,1396.136108,0,9.309713867,8.094371094,0.789462219,20.31723633,15.80678844,11.22549152,18.04025841,7.064276695,2.844032764,3.991353273,6.284626961,474.100769,25.95289803,0.188355252,836.848877,7.714290039,A,1,1
LEK,LEK,2.099564552,58.96988297,14.23732281,7.341626644,6.627542019,7.112935066,0,1355.562378,0,9.482458984,8.892538086,0.189748886,19.98473242,16.60924339,11.09629154,17.85190201,7.725902557,2.606404781,3.943884611,5.858428001,475.5158081,25.94763947,0.210897863,835.2386475,7.877072754,A,0,1
LEK,LEK,2.808721781,54.0136795,3.298458815,20.63027763,6.190319061,10.8932991,6,1688.62207,0,4.732740723,1.246214722,0.035197609,41.40458594,20.60870171,4.448029041,13.76811504,8.563113213,3.979028702,3.743804216,2.271433592,538.6178589,26.09108353,0.015809599,789.1158447,9.305423828,O,0,1
LEK,LEK,2.0723629,58.59117126,14.43553066,7.689345837,6.37750721,7.264788151,0,1440.676514,0,9.827788086,8.821734375,0.713821533,19.98259375,16.45675087,11.47745895,18.03668976,8.188705444,2.453955889,4.217668056,5.737498283,476.5291748,25.94265175,0.237092704,835.5006104,7.745120117,A,0,1
STABLE,LEK,2.478416204,34.36957169,16.35151863,23.72410774,4.367004395,15.59610939,0,1635.29126,0,10.10784766,6.382682617,1.177550171,28.43958398,13.77183533,15.05186081,20.39758492,13.1412735,3.604095459,6.101518631,4.213721275,472.2796021,25.94763184,0.245807886,843.3505859,7.39463916,O,1,1
LEK,LEK,3.552960396,70.46873474,7.784143448,4.380797863,4.237830639,5.888804436,2,1949.479004,0,10.53902441,3.639446777,0.749582092,40.424875,15.64915657,6.229563236,11.77738094,3.054242611,3.764420986,2.057843208,4.540955544,566.9537354,26.36416245,0.021485055,729.1524048,11.2452002,A,0,1
LEK,LEK,3.552527905,71.4811554,6.931097507,4.704343319,3.786475182,5.92326498,4,2172.181885,0,10.62599805,2.517904541,0.847739075,39.19095703,15.6398983,5.640927315,11.49552917,3.621647835,3.699888468,2.177982092,3.737420797,566.6334229,26.34443474,0.023998091,732.937439,11.34243945,A,0,1
LEK,LEK,1.639596462,79.48791504,5.511833191,3.460485458,2.633550644,3.868325233,5,2058.734375,0,3.464261719,1.03359668,0.206799988,14.7694834,23.88127708,5.232392788,10.46291256,2.654683352,2.977548122,1.52146554,2.51011014,536.5980225,26.0900383,0.016315373,789.2894287,7.494930176,A,0,1
LEK,LEK,3.424040794,69.42598724,9.743786812,5.588634014,2.738418341,5.148655891,3,1999.960815,0,11.8662627,4.204898926,0.554061279,30.84149023,17.56941032,8.994161606,18.12470818,7.007472515,4.807050228,3.002187967,1.995874524,558.3971558,26.23815346,0.106820896,741.7661133,11.90019629,A,0,1
LEK,LEK,4.509613991,65.75232697,9.674141884,4.19544363,6.707906723,5.990954876,4,1260.640381,0,12.20010059,2.759616699,0.622047119,34.32184375,18.67238998,6.723828316,15.63759899,3.413153172,5.149244785,2.278432131,8.632221222,565.5935059,26.48845482,0.033675447,703.2097168,12.90210156,A,0,1
LEK,LEK,3.495162249,68.65945435,10.04938316,6.163164139,2.594247341,5.318006992,3,1401.874634,0,13.52320313,2.942696045,0.667888306,31.72222461,19.73973846,9.345801353,19.75437546,7.548118591,4.931535721,3.362205505,1.790661454,557.2685547,26.29024124,0.115689121,732.5327148,13.55729004,A,0,1
LEK,LEK,3.893430471,68.38646698,9.046204567,4.609930992,4.688424587,5.90896368,3,1433.221558,0,11.81001855,0.634110718,0.627516174,35.34925391,19.57648849,6.445637226,14.05474091,4.601148129,3.940480471,2.122463703,5.547741413,566.0661621,26.51007462,0.049635764,703.437439,14.67016699,A,0,1
LEK,LEK,3.633466005,66.13896179,11.41477871,6.834165573,3.593589306,6.195264816,27,1739.366211,0,4.032382324,0.981608765,0.758967102,14.22372168,15.44944477,8.023489952,14.94207954,6.490660191,3.986741066,2.679814339,3.62942481,571.9580688,26.69872093,0.098955274,669.3622437,5.745392578,A,0,1
STABLE,LEK,2.811683655,61.54349136,19.68684387,4.406833649,3.725696564,3.821791649,6,668.3712158,0,6.891205078,3.328575684,1.093592285,12.79687109,13.72259808,12.7589941,16.33950233,5.746032238,3.691257715,3.080232382,4.419340611,626.9162598,27.09336472,0.155502021,535.1669922,10.21303223,A,1,1
LEK,LEK,1.610156775,60.85729599,14.12692642,8.906414986,3.427547932,7.251887798,3,1920.478271,0,3.034916504,2.877796143,0.440558106,24.17033594,19.32447624,12.57240486,21.4121685,9.989450455,2.592444181,5.037298679,3.097972631,485.8297729,25.95999908,0.405999213,822.7884521,0.810329895,A,0,1
LEK,LEK,1.628397942,59.02336502,14.97589207,9.752023697,3.273880482,7.66625309,2,2096.674072,0,3.559000488,3.271452881,0.158933319,24.39050391,16.3603363,12.99556637,21.75781822,10.54041767,2.654844046,5.26778841,2.986960649,485.5057373,25.95071602,0.471335679,826.8409424,1.466765259,A,0,1
LEK,LEK,1.672392845,62.09962082,13.69714069,7.355298042,4.28981781,6.716312885,6,1625.671021,0,1.111869873,3.151882568,1.110884888,24.42472852,22.64311218,11.94196224,20.04517746,8.444314957,2.580417871,4.49037981,4.019652367,486.2281799,25.9870224,0.294205755,813.7885132,1.140817383,A,0,1
LEK,LEK,1.503361464,73.90137482,6.834428787,4.170968533,3.228709936,4.90456295,7,2240.571045,0,13.48603027,3.099957275,0.678225037,20.21379688,20.0188694,6.514828682,13.09730244,3.399839163,2.990777493,2.142580032,2.372134924,515.0458984,26.06487274,0.017547047,793.7161255,3.885066406,A,0,1
STABLE,LEK,2.904713631,42.95321274,14.54745007,16.33410454,8.942540169,12.28099823,9,1885.08374,0,12.58929004,2.242002197,0.357421234,36.33193359,20.68255424,10.42218304,18.69338608,8.043064117,3.817928076,4.374121189,5.809549332,510.0372314,26.06088448,0.01808116,792.6401367,5.308409668,O,1,1
LEK,LEK,1.683083653,72.60964203,7.347710133,4.311481476,3.644758463,5.00536871,6,2046.686401,0,13.59693262,2.99931543,0.786880188,20.86110938,20.58848,6.72851038,13.84785652,3.676014185,3.166902781,2.234433651,3.489185572,514.7278442,26.08820534,0.021070113,788.4779053,4.059653809,A,0,1
LEK,LEK,4.052476406,63.62693024,12.0941391,7.351715565,3.200069666,6.623847008,4,1217.098145,0,6.603001953,3.407436768,1.165235962,33.46503125,14.4658308,8.959757805,17.4580307,7.225037098,5.157004833,2.893982887,2.553722382,564.0164185,26.69651222,0.138281494,679.8325195,16.12657324,A,0,1
LEK,LEK,2.404680729,71.50265503,9.057374954,5.427190781,4.103833675,5.46421814,2,606.6140137,0,6.992781738,2.580563232,2.801935059,33.97975,23.10396767,6.14269495,12.57769871,2.963990211,2.830902576,1.942533016,5.106655598,549.6129761,26.27750778,0.009738684,752.5661621,19.21345898,A,0,1
STABLE,LEK,2.302172899,75.4184494,8.954500198,3.91885519,2.849491835,3.530864239,4,1080.122192,0,1.887237915,4.31684375,1.291966187,22.72194922,21.22644997,7.575987339,14.88320637,6.266996384,4.466868401,2.151041031,2.781057358,633.5526123,27.03434753,0.027716571,526.2280884,2.933530518,A,1,1
LEK,LEK,2.304269791,72.75131989,9.546971321,5.175500393,2.439808846,5.181442738,24,2614.149902,0,2.444462891,1.646179932,0.765540405,16.79551172,10.42737484,8.583868027,18.01892853,6.952253342,3.984089375,3.212868929,3.238124371,579.9351196,26.79334831,0.194161072,657.7233276,13.95757422,A,0,1
LEK,LEK,3.456968784,67.09790039,11.18212891,5.102893353,5.321420193,5.635534286,3,776.4770508,0,6.230843262,3.112427246,0.690473572,32.58725391,22.18418694,6.669685841,13.45926094,2.799512148,4.461694717,2.086041927,6.344185352,544.0004883,26.26207352,0.004661129,752.9886475,16.69652148,A,0,1
LEK,LEK,1.787086368,58.47750473,14.30772018,7.293673038,5.78933382,6.994819164,7,1552.369141,0,4.366586426,1.450833984,1.184167725,31.37153711,20.20635796,13.39993763,16.97086334,7.620997906,2.661780119,4.382278919,6.048145294,488.3348083,25.9894352,0.248373091,813.7736816,5.975710449,A,0,1
LEK,LEK,2.348499775,72.41166687,8.895170212,5.44443512,3.538818836,5.302022457,1,539.9061279,0,5.800464355,1.386343018,2.996409912,34.78376953,18.54742241,5.799571514,11.73071003,3.113470554,2.417709351,1.927478313,3.575213194,549.6067505,26.23756218,0.014024255,762.7049561,19.5167832,A,0,1
LEK,LEK,3.456658602,67.09083557,11.28293514,5.009223938,5.334170341,5.592141151,2,830.0174561,0,5.606095215,2.405667725,0.471674561,32.77807813,22.12968063,6.672233582,13.48362255,2.750894547,4.385365486,2.090208769,6.357915878,543.1031494,26.24789429,0.004226898,756.9883423,16.52587695,A,0,1
LEK,LEK,3.458341599,67.58708191,11.32275581,4.616682053,5.325510502,5.378804684,2,907.3823853,0,5.144354004,1.239090088,0.397921509,32.51798047,23.64895439,6.742195129,13.40789604,2.460547447,4.39482069,1.933747172,6.474051952,541.0467529,26.23784447,0.004341105,759.9119873,15.79903906,A,0,1
LEK,LEK,2.224102736,51.67380142,14.18683052,14.2809515,4.303545952,9.898028374,1,2648.253906,0,0.103735169,3.135454102,0.103735169,53.13016797,23.51134109,8.061663628,15.96547413,9.376084328,2.42515254,4.124334812,2.112853289,562.8126221,26.47662163,0.365949422,740.3881836,26.58273828,O,0,1
LEK,LEK,3.033567429,70.03391266,10.18768597,4.91774559,4.405207157,5.164480686,2,871.5184937,0,4.709717285,2.213687256,1.873918823,34.22664063,19.29315376,6.322206497,12.55848026,2.616277456,3.835579395,1.983907819,5.339313984,545.4182129,26.21887779,0.00425197,765.8710938,17.99093164,A,0,1
LEK,LEK,2.452888012,72.94851685,9.313860893,5.135332108,3.045960188,4.80896616,2,917.6841431,0,3.786146484,1.130422485,3.206098145,35.73121484,16.61598396,6.350201607,12.39132309,3.953448296,2.558874369,1.997689724,2.524677038,548.2314453,26.18846893,0.025614776,774.579834,19.53308789,A,0,1
LEK,LEK,4.601205349,54.76534653,13.58113098,5.961129665,12.34157944,6.278704166,3,1616.971313,0,5.190236816,2.183823486,0.360481018,27.96119141,22.1018734,9.125084877,22.64711571,7.558190346,6.022979259,3.612175465,14.63256931,525.6425171,26.12709999,0.110318542,783.4812622,9.316675781,A,0,1
STABLE,LEK,3.050529957,70.628479,10.37583351,4.760523796,3.762244701,4.960471153,3,1135.292847,0,3.378731689,2.551668213,0.958457642,34.59392188,20.00745201,6.704920292,13.13228607,3.538045168,3.968127966,2.293413639,3.826933146,543.6272583,26.18506432,0.013131686,774.2078247,17.6558418,A,1,1
LEK,LEK,2.575987577,28.93201828,21.30167389,24.81555748,2.981128931,16.48907852,12,2147.360596,0,4.820695313,1.022833557,0.019621527,45.10073828,20.50092697,15.67574501,19.66355324,14.13384914,4.197045326,6.387354851,2.637490034,508.5726013,26.03764153,0.357331216,806.1273804,11.53119629,O,0,1
LEK,LEK,3.473996878,59.33665085,15.26458073,8.663601875,2.560143948,7.951519966,7,3122.522461,0,2.215488037,1.030737549,0.713629395,25.64679297,9.126483917,12.21721268,23.35175133,9.403288841,5.852372646,6.13620615,2.566094398,570.9335327,26.7557354,0.449776679,666.8788452,17.52523242,A,0,1
LEK,LEK,3.171551228,69.6683197,10.98441982,4.60266304,3.942625046,4.868579388,3,1256.313599,0,2.919036377,1.805834595,0.666130371,34.02650391,22.01511955,6.942549229,13.65074253,3.982207537,4.223387718,2.401290178,4.009914398,540.296936,26.15707016,0.017124841,778.4313965,16.49361328,A,0,1
STABLE,LEK,3.321128607,66.49273682,13.25618458,4.404511452,4.503267288,4.917736053,3,1167.314209,0,4.170103027,3.419001221,0.936129456,32.16841992,27.54648972,8.309790611,13.67043018,4.614377022,4.284245014,2.762980461,5.005059719,536.2858276,26.11237907,0.043701891,786.4282837,13.696625,A,1,1
LEK,LEK,3.015081882,70.90016937,10.25516891,4.766137123,3.639088631,4.835538387,4,1219.187622,0,2.794528809,2.497161377,0.55218634,34.77646875,19.80515289,6.72040987,13.3003664,3.91680932,3.943821669,2.387310266,3.623956919,542.7407837,26.16335106,0.016323451,777.6211548,17.54586914,A,0,1
LEK,LEK,2.562062263,73.34339142,9.382217407,4.816930294,2.971838951,4.408093929,3,974.1271973,0,2.012311523,3.096980957,1.995213501,36.5270625,15.7567482,6.344304085,12.90373898,4.148929596,3.408978701,2.453628063,2.757668972,546.5443115,26.14257813,0.018269897,780.5307617,19.57451758,A,0,1
LEK,LEK,2.267533541,74.00241852,9.267759323,5.197446346,2.558554888,4.185204029,1,1009.352234,0,1.395805542,3.105664063,1.395805542,37.77805078,14.30254936,6.85436058,13.64498329,5.198670387,2.352268457,2.306400537,1.570862412,549.2658081,26.12754631,0.03766216,781.640564,20.9722832,A,0,1
LEK,LEK,2.255159616,71.30356598,8.900143623,7.610946655,2.419546127,4.643987656,1,1222.249268,0,0.988271545,3.366484375,0.616103149,41.27979297,12.06673241,7.376134396,19.82022858,10.54490471,2.543754101,4.171931744,1.631108761,555.1434937,26.12142944,0.106983624,781.1276855,25.48550781,A,0,1
STABLE,LEK,2.557276249,65.45235443,13.97781944,5.332863331,3.791110754,5.321542263,1,1183.095215,0,2.296384766,4.971891602,1.396280762,32.85594141,18.07411194,9.35193634,16.09781647,7.364368916,3.0879457,4.150530815,3.59793663,535.1569824,25.99749565,0.098762386,799.9490356,13.61981055,A,1,1
LEK,LEK,2.410576105,66.16173553,13.42565823,5.275225163,3.935563564,4.967786312,3,1126.657715,0,1.796402222,3.334886963,0.32109082,34.04363281,17.28181458,8.055635452,14.97527885,7.230400085,3.045009375,3.824442863,3.521761417,536.4512329,26.00821495,0.076539151,802.1436768,15.07628613,A,0,1
LEK,LEK,3.487865925,63.02204132,17.07783508,6.426024437,2.611604691,5.457457542,6,1402.398804,0,6.079199707,2.988472412,0.350908783,19.70997656,14.26055431,13.04418278,21.21386909,9.254701614,4.927309513,4.16252327,2.562996387,620.907959,27.08176041,0.222565174,563.7290649,6.068149414,A,0,1
LEK,LEK,3.566509724,61.65340805,15.3677845,8.084012985,2.394695044,6.260575771,13,1775.516113,0,12.3861377,1.701714478,1.046743652,18.95113086,16.91995049,13.19204235,24.85919189,9.092084885,5.774699211,4.964924335,1.890257001,593.0661621,26.85922432,0.274862915,627.5066528,17.51550586,A,0,1
STABLE,LEK,1.807838082,66.49203491,13.0192852,5.331829071,4.53475666,4.642360687,5,835.5335693,0,1.997626465,1.634259888,0.413651703,37.47607813,18.75531387,8.259919167,15.24658871,7.281401157,2.264632463,3.543660402,4.440490723,535.7150269,26.00035858,0.07589642,798.567688,18.22144336,A,1,1
STABLE,LEK,3.342820644,65.49803925,14.05342579,6.403740406,2.210638046,6.035701752,3,2217.953613,0,3.641326416,3.025887207,0.500718018,27.6100293,24.20971489,15.06289482,24.85509682,8.065748215,6.30911541,5.433031082,2.268112183,573.9042969,26.78848267,0.292155445,643.8965454,23.97908203,A,1,1
LEK,LEK,4.027860165,57.6213913,17.04421997,9.332665443,2.447208881,6.838641167,11,2032.434326,0,13.20102734,0.085894798,1.741243286,20.55046094,17.35079384,14.63404751,26.66936493,9.675824165,6.200120449,5.192913055,1.862654686,588.9006348,26.83454704,0.367889822,620.6824951,19.32379102,A,0,1
LEK,LEK,3.712937117,58.80408478,16.80336189,8.719245911,2.507573843,6.609611511,13,1922.601563,0,13.49981934,1.644161865,1.116562622,19.92089648,18.27124405,13.84588909,25.28369331,9.005875587,5.851134777,5.09526062,1.872211933,591.8026123,26.83863449,0.31594789,622.019104,18.26982422,A,0,1
LEK,LEK,3.534446716,62.82909775,16.86649132,6.132060051,2.089955091,5.993822575,2,1907.578369,0,6.000055176,2.29919043,0.534928223,26.70612695,23.03923988,17.3560257,26.06111526,8.344941139,6.235058308,5.206890106,2.17299366,575.9536133,26.81568909,0.330818653,628.1925049,25.02858398,A,0,1
LEK,LEK,3.302934647,62.46626663,17.3310585,6.405169487,2.639060497,5.75737381,2,1417.469849,0,9.148615234,2.490948975,0.65418042,21.54583008,17.42049217,12.55808067,20.48860931,8.01934433,4.95483923,4.463068485,2.380038977,618.1795654,27.04710388,0.250025243,560.397583,9.231073242,A,0,1
LEK,LEK,3.979906559,54.62631989,18.79003906,9.897182465,2.477729797,7.378484726,8,1985.260742,0,14.08466211,1.014140747,1.237098022,21.53840234,17.03490639,15.52420616,26.8647747,9.855810165,5.969591618,5.588449478,1.864616394,587.9442139,26.8318882,0.413015008,614.5716553,20.12625195,A,0,1
LEK,LEK,2.63237524,52.34367752,12.19927979,16.73288918,2.733858109,11.31298637,6,1315.82666,0,5.350006836,3.259930908,1.647639404,24.38627148,17.18709373,10.00283146,26.42156601,14.23828506,4.613706589,5.174553871,2.187775373,600.5006714,26.93113327,0.250647783,613.4078369,13.81729297,O,0,1
LEK,LEK,2.818538189,54.0254631,12.90666008,14.67854214,2.820306063,10.2736454,6,1778.567871,0,7.758274414,2.490208496,0.317984802,26.32195508,17.1689415,10.73727322,26.89020348,13.60846519,4.929652691,5.62005806,2.720278025,597.8170166,26.88168335,0.276354074,613.079834,15.66879785,O,0,1
LEK,LEK,3.047041416,63.76750946,16.80677605,5.891568661,1.887779355,5.94741106,2,1594.161133,0,7.312806152,3.201929443,0.524575562,27.21908008,20.50932693,17.44440079,25.97008133,7.962635517,5.230406761,5.097408295,1.824427247,576.1995239,26.82598114,0.317556441,613.8128052,23.65919141,A,0,1
